city,pollutant,year,month,year_month,n_days_with_data,avg_value
Chennai,NO,2016,06,2016-06,16,6.548
Chennai,NO,2016,07,2016-07,28,6.397
Chennai,NO,2016,08,2016-08,30,6.429
Chennai,NO,2016,09,2016-09,28,7.797
Chennai,NO,2016,10,2016-10,27,6.838
Chennai,NO,2016,11,2016-11,30,4.967
Chennai,NO,2016,12,2016-12,13,5.649
Chennai,NO,2017,01,2017-01,30,5.868
Chennai,NO,2017,02,2017-02,28,7.309
Chennai,NO,2017,03,2017-03,31,3.794
Chennai,NO,2017,04,2017-04,29,3.105
Chennai,NO,2017,05,2017-05,31,4.444
Chennai,NO,2017,06,2017-06,28,7.247
Chennai,NO,2017,07,2017-07,31,8.039
Chennai,NO,2017,08,2017-08,27,5.724
Chennai,NO,2017,09,2017-09,30,7.004
Chennai,NO,2017,10,2017-10,31,9.847
Chennai,NO,2017,11,2017-11,30,10.111
Chennai,NO,2017,12,2017-12,31,10.459
Chennai,NO,2018,01,2018-01,31,11.12
Chennai,NO,2018,02,2018-02,28,11.081
Chennai,NO,2018,03,2018-03,31,10.114
Chennai,NO,2018,04,2018-04,30,16.177
Chennai,NO,2018,05,2018-05,31,15.837
Chennai,NO,2018,06,2018-06,30,10.042
Chennai,NO,2018,07,2018-07,31,9.141
Chennai,NO,2018,08,2018-08,31,9.904
Chennai,NO,2018,09,2018-09,30,10.84
Chennai,NO,2018,10,2018-10,31,11.772
Chennai,NO,2018,11,2018-11,30,11.036
Chennai,NO,2018,12,2018-12,31,10.08
Chennai,NO,2019,01,2019-01,31,6.41
Chennai,NO,2019,02,2019-02,28,6.024
Chennai,NO,2019,03,2019-03,31,15.626
Chennai,NO,2019,04,2019-04,30,7.1
Chennai,NO,2019,05,2019-05,31,10.463
Chennai,NO,2019,06,2019-06,30,9.009
Chennai,NO,2019,07,2019-07,31,7.857
Chennai,NO,2019,08,2019-08,31,8.204
Chennai,NO,2019,09,2019-09,30,5.9
Chennai,NO,2019,10,2019-10,31,10.408
Chennai,NO,2019,11,2019-11,30,9.332
Chennai,NO,2019,12,2019-12,31,7.163
Chennai,NO,2020,01,2020-01,31,8.738
Chennai,NO,2020,02,2020-02,29,9.084
Chennai,NO,2020,03,2020-03,31,8.435
Chennai,NO,2020,04,2020-04,30,6.526
Chennai,NO,2020,05,2020-05,31,6.446
Chennai,NO,2020,06,2020-06,30,9.087
Chennai,NO,2020,07,2020-07,0,
Chennai,NO2,2015,01,2015-01,31,29.71
Chennai,NO2,2015,02,2015-02,28,14.333
Chennai,NO2,2015,03,2015-03,29,26.361
Chennai,NO2,2015,04,2015-04,30,29.99
Chennai,NO2,2015,05,2015-05,31,23.551
Chennai,NO2,2015,06,2015-06,30,15.608
Chennai,NO2,2015,07,2015-07,31,19.275
Chennai,NO2,2015,08,2015-08,31,15.407
Chennai,NO2,2015,09,2015-09,30,13.498
Chennai,NO2,2015,10,2015-10,31,13.882
Chennai,NO2,2015,11,2015-11,30,12.236
Chennai,NO2,2015,12,2015-12,27,11.405
Chennai,NO2,2016,01,2016-01,30,15.936
Chennai,NO2,2016,02,2016-02,29,12.465
Chennai,NO2,2016,03,2016-03,31,10.084
Chennai,NO2,2016,04,2016-04,30,12.282
Chennai,NO2,2016,05,2016-05,31,16.559
Chennai,NO2,2016,06,2016-06,16,13.798
Chennai,NO2,2016,07,2016-07,28,13.656
Chennai,NO2,2016,08,2016-08,30,12.546
Chennai,NO2,2016,09,2016-09,28,19.818
Chennai,NO2,2016,10,2016-10,27,25.058
Chennai,NO2,2016,11,2016-11,30,23.938
Chennai,NO2,2016,12,2016-12,13,26.21
Chennai,NO2,2017,01,2017-01,30,13.961
Chennai,NO2,2017,02,2017-02,28,14.626
Chennai,NO2,2017,03,2017-03,31,11.272
Chennai,NO2,2017,04,2017-04,29,10.676
Chennai,NO2,2017,05,2017-05,31,14.061
Chennai,NO2,2017,06,2017-06,28,12.14
Chennai,NO2,2017,07,2017-07,31,14.155
Chennai,NO2,2017,08,2017-08,27,11.203
Chennai,NO2,2017,09,2017-09,30,12.357
Chennai,NO2,2017,10,2017-10,31,19.038
Chennai,NO2,2017,11,2017-11,30,23.503
Chennai,NO2,2017,12,2017-12,31,23.25
Chennai,NO2,2018,01,2018-01,31,18.056
Chennai,NO2,2018,02,2018-02,28,17.397
Chennai,NO2,2018,03,2018-03,31,16.422
Chennai,NO2,2018,04,2018-04,30,22.714
Chennai,NO2,2018,05,2018-05,31,33.69
Chennai,NO2,2018,06,2018-06,30,22.545
Chennai,NO2,2018,07,2018-07,31,21.06
Chennai,NO2,2018,08,2018-08,31,19.511
Chennai,NO2,2018,09,2018-09,30,16.739
Chennai,NO2,2018,10,2018-10,31,17.435
Chennai,NO2,2018,11,2018-11,30,17.844
Chennai,NO2,2018,12,2018-12,31,16.935
Chennai,NO2,2019,01,2019-01,31,12.721
Chennai,NO2,2019,02,2019-02,28,11.699
Chennai,NO2,2019,03,2019-03,31,19.564
Chennai,NO2,2019,04,2019-04,30,12.796
Chennai,NO2,2019,05,2019-05,31,17.339
Chennai,NO2,2019,06,2019-06,30,20.035
Chennai,NO2,2019,07,2019-07,31,18.879
Chennai,NO2,2019,08,2019-08,31,17.785
Chennai,NO2,2019,09,2019-09,30,13.002
Chennai,NO2,2019,10,2019-10,31,17.889
Chennai,NO2,2019,11,2019-11,30,14.879
Chennai,NO2,2019,12,2019-12,31,17.328
Chennai,NO2,2020,01,2020-01,31,15.766
Chennai,NO2,2020,02,2020-02,29,13.747
Chennai,NO2,2020,03,2020-03,31,9.533
Chennai,NO2,2020,04,2020-04,30,8.776
Chennai,NO2,2020,05,2020-05,31,7.926
Chennai,NO2,2020,06,2020-06,30,11.839
Chennai,NO2,2020,07,2020-07,0,
Chennai,NOx,2015,01,2015-01,31,13.236
Chennai,NOx,2015,02,2015-02,28,15.201
Chennai,NOx,2015,03,2015-03,31,14.693
Chennai,NOx,2015,04,2015-04,30,15.159
Chennai,NOx,2015,05,2015-05,31,21.168
Chennai,NOx,2015,06,2015-06,30,15.993
Chennai,NOx,2015,07,2015-07,31,17.9
Chennai,NOx,2015,08,2015-08,31,19.444
Chennai,NOx,2015,09,2015-09,30,18.267
Chennai,NOx,2015,10,2015-10,31,19.491
Chennai,NOx,2015,11,2015-11,30,15.017
Chennai,NOx,2015,12,2015-12,27,17.624
Chennai,NOx,2016,01,2016-01,30,17.36
Chennai,NOx,2016,02,2016-02,29,13.127
Chennai,NOx,2016,03,2016-03,31,10.8
Chennai,NOx,2016,04,2016-04,30,11.613
Chennai,NOx,2016,05,2016-05,31,14.591
Chennai,NOx,2016,06,2016-06,16,15.387
Chennai,NOx,2016,07,2016-07,28,14.617
Chennai,NOx,2016,08,2016-08,30,14.177
Chennai,NOx,2016,09,2016-09,28,17.57
Chennai,NOx,2016,10,2016-10,27,14.878
Chennai,NOx,2016,11,2016-11,30,14.673
Chennai,NOx,2016,12,2016-12,13,16.425
Chennai,NOx,2017,01,2017-01,30,11.686
Chennai,NOx,2017,02,2017-02,28,13.108
Chennai,NOx,2017,03,2017-03,31,9.349
Chennai,NOx,2017,04,2017-04,29,8.56
Chennai,NOx,2017,05,2017-05,31,9.742
Chennai,NOx,2017,06,2017-06,28,10.08
Chennai,NOx,2017,07,2017-07,31,11.148
Chennai,NOx,2017,08,2017-08,27,8.466
Chennai,NOx,2017,09,2017-09,30,10.459
Chennai,NOx,2017,10,2017-10,31,16.06
Chennai,NOx,2017,11,2017-11,30,17.536
Chennai,NOx,2017,12,2017-12,31,17.883
Chennai,NOx,2018,01,2018-01,31,15.657
Chennai,NOx,2018,02,2018-02,28,14.811
Chennai,NOx,2018,03,2018-03,31,13.664
Chennai,NOx,2018,04,2018-04,30,19.686
Chennai,NOx,2018,05,2018-05,31,27.774
Chennai,NOx,2018,06,2018-06,30,17.665
Chennai,NOx,2018,07,2018-07,31,16.018
Chennai,NOx,2018,08,2018-08,31,23.402
Chennai,NOx,2018,09,2018-09,30,27.56
Chennai,NOx,2018,10,2018-10,31,28.872
Chennai,NOx,2018,11,2018-11,30,27.822
Chennai,NOx,2018,12,2018-12,31,26.127
Chennai,NOx,2019,01,2019-01,31,18.697
Chennai,NOx,2019,02,2019-02,28,17.495
Chennai,NOx,2019,03,2019-03,31,30.084
Chennai,NOx,2019,04,2019-04,30,20.194
Chennai,NOx,2019,05,2019-05,31,24.359
Chennai,NOx,2019,06,2019-06,30,23.191
Chennai,NOx,2019,07,2019-07,31,26.492
Chennai,NOx,2019,08,2019-08,31,24.373
Chennai,NOx,2019,09,2019-09,30,17.193
Chennai,NOx,2019,10,2019-10,31,23.747
Chennai,NOx,2019,11,2019-11,30,22.033
Chennai,NOx,2019,12,2019-12,31,24.045
Chennai,NOx,2020,01,2020-01,31,23.79
Chennai,NOx,2020,02,2020-02,29,21.563
Chennai,NOx,2020,03,2020-03,31,17.033
Chennai,NOx,2020,04,2020-04,30,13.529
Chennai,NOx,2020,05,2020-05,31,13.756
Chennai,NOx,2020,06,2020-06,30,19.783
Chennai,NOx,2020,07,2020-07,0,
Chennai,O3,2015,01,2015-01,31,22.485
Chennai,O3,2015,02,2015-02,28,32.957
Chennai,O3,2015,03,2015-03,29,49.592
Chennai,O3,2015,04,2015-04,23,25.898
Chennai,O3,2015,05,2015-05,26,31.765
Chennai,O3,2015,06,2015-06,30,40.929
Chennai,O3,2015,07,2015-07,30,31.719
Chennai,O3,2015,08,2015-08,31,15.559
Chennai,O3,2015,09,2015-09,30,27.301
Chennai,O3,2015,10,2015-10,31,31.075
Chennai,O3,2015,11,2015-11,30,52.724
Chennai,O3,2015,12,2015-12,27,32.503
Chennai,O3,2016,01,2016-01,28,27.998
Chennai,O3,2016,02,2016-02,29,31.27
Chennai,O3,2016,03,2016-03,31,28.685
Chennai,O3,2016,04,2016-04,30,32.531
Chennai,O3,2016,05,2016-05,31,45.055
Chennai,O3,2016,06,2016-06,15,33.758
Chennai,O3,2016,07,2016-07,21,17.473
Chennai,O3,2016,08,2016-08,29,22.944
Chennai,O3,2016,09,2016-09,28,22.629
Chennai,O3,2016,10,2016-10,27,49.163
Chennai,O3,2016,11,2016-11,30,39.236
Chennai,O3,2016,12,2016-12,13,33.134
Chennai,O3,2017,01,2017-01,30,38.428
Chennai,O3,2017,02,2017-02,28,34.532
Chennai,O3,2017,03,2017-03,30,22.789
Chennai,O3,2017,04,2017-04,29,32.701
Chennai,O3,2017,05,2017-05,31,44.201
Chennai,O3,2017,06,2017-06,28,28.765
Chennai,O3,2017,07,2017-07,31,23.022
Chennai,O3,2017,08,2017-08,27,25.016
Chennai,O3,2017,09,2017-09,29,31.288
Chennai,O3,2017,10,2017-10,31,28.157
Chennai,O3,2017,11,2017-11,30,23.175
Chennai,O3,2017,12,2017-12,31,37.145
Chennai,O3,2018,01,2018-01,31,39.851
Chennai,O3,2018,02,2018-02,28,31.244
Chennai,O3,2018,03,2018-03,31,28.429
Chennai,O3,2018,04,2018-04,30,33.109
Chennai,O3,2018,05,2018-05,31,35.057
Chennai,O3,2018,06,2018-06,30,30.551
Chennai,O3,2018,07,2018-07,30,19.561
Chennai,O3,2018,08,2018-08,29,12.88
Chennai,O3,2018,09,2018-09,30,28.61
Chennai,O3,2018,10,2018-10,31,23.036
Chennai,O3,2018,11,2018-11,30,26.288
Chennai,O3,2018,12,2018-12,31,32.063
Chennai,O3,2019,01,2019-01,31,41.06
Chennai,O3,2019,02,2019-02,28,34.059
Chennai,O3,2019,03,2019-03,31,25.987
Chennai,O3,2019,04,2019-04,30,14.304
Chennai,O3,2019,05,2019-05,31,31.745
Chennai,O3,2019,06,2019-06,30,45.337
Chennai,O3,2019,07,2019-07,31,29.154
Chennai,O3,2019,08,2019-08,31,42.859
Chennai,O3,2019,09,2019-09,30,49.069
Chennai,O3,2019,10,2019-10,31,42.654
Chennai,O3,2019,11,2019-11,30,37.336
Chennai,O3,2019,12,2019-12,31,28.996
Chennai,O3,2020,01,2020-01,31,29.705
Chennai,O3,2020,02,2020-02,29,28.165
Chennai,O3,2020,03,2020-03,31,31.816
Chennai,O3,2020,04,2020-04,30,36.497
Chennai,O3,2020,05,2020-05,31,46.672
Chennai,O3,2020,06,2020-06,30,58.941
Chennai,O3,2020,07,2020-07,0,
Chennai,PM10,2015,01,2015-01,0,
Chennai,PM10,2015,02,2015-02,0,
Chennai,PM10,2015,03,2015-03,0,
Chennai,PM10,2015,04,2015-04,0,
Chennai,PM10,2015,05,2015-05,0,
Chennai,PM10,2015,06,2015-06,0,
Chennai,PM10,2015,07,2015-07,0,
Chennai,PM10,2015,08,2015-08,0,
Chennai,PM10,2015,09,2015-09,0,
Chennai,PM10,2015,10,2015-10,0,
Chennai,PM10,2015,11,2015-11,0,
Chennai,PM10,2015,12,2015-12,0,
Chennai,PM10,2016,01,2016-01,0,
Chennai,PM10,2016,02,2016-02,0,
Chennai,PM10,2016,03,2016-03,0,
Chennai,PM10,2016,04,2016-04,0,
Chennai,PM10,2016,05,2016-05,0,
Chennai,PM10,2016,06,2016-06,0,
Chennai,PM10,2016,07,2016-07,0,
Chennai,PM10,2016,08,2016-08,0,
Chennai,PM10,2016,09,2016-09,0,
Chennai,PM10,2016,10,2016-10,0,
Chennai,PM10,2016,11,2016-11,0,
Chennai,PM10,2016,12,2016-12,0,
Chennai,PM10,2017,01,2017-01,0,
Chennai,PM10,2017,02,2017-02,0,
Chennai,PM10,2017,03,2017-03,0,
Chennai,PM10,2017,04,2017-04,0,
Chennai,PM10,2017,05,2017-05,0,
Chennai,PM10,2017,06,2017-06,0,
Chennai,PM10,2017,07,2017-07,0,
Chennai,PM10,2017,08,2017-08,0,
Chennai,PM10,2017,09,2017-09,0,
Chennai,PM10,2017,10,2017-10,0,
Chennai,PM10,2017,11,2017-11,0,
Chennai,PM10,2017,12,2017-12,0,
Chennai,PM10,2018,01,2018-01,0,
Chennai,PM10,2018,02,2018-02,0,
Chennai,PM10,2018,03,2018-03,0,
Chennai,PM10,2018,04,2018-04,0,
Chennai,PM10,2018,05,2018-05,0,
Chennai,PM10,2018,06,2018-06,0,
Chennai,PM10,2018,07,2018-07,0,
Chennai,PM10,2018,08,2018-08,0,
Chennai,PM10,2018,09,2018-09,0,
Chennai,PM10,2018,10,2018-10,0,
Chennai,PM10,2018,11,2018-11,0,
Chennai,PM10,2018,12,2018-12,0,
Chennai,PM10,2019,01,2019-01,0,
Chennai,PM10,2019,02,2019-02,0,
Chennai,PM10,2019,03,2019-03,0,
Chennai,PM10,2019,04,2019-04,0,
Chennai,PM10,2019,05,2019-05,0,
Chennai,PM10,2019,06,2019-06,3,52.316
Chennai,PM10,2019,07,2019-07,8,30.982
Chennai,PM10,2019,08,2019-08,20,33.587
Chennai,PM10,2019,09,2019-09,27,47.988
Chennai,PM10,2019,10,2019-10,29,60.436
Chennai,PM10,2019,11,2019-11,25,99.869
Chennai,PM10,2019,12,2019-12,27,61.258
Chennai,PM10,2020,01,2020-01,30,66.602
Chennai,PM10,2020,02,2020-02,28,65.317
Chennai,PM10,2020,03,2020-03,12,56.931
Chennai,PM10,2020,04,2020-04,1,185.821
Chennai,PM10,2020,05,2020-05,1,230.278
Chennai,PM10,2020,06,2020-06,23,42.809
Chennai,PM10,2020,07,2020-07,0,
Chennai,PM2.5,2015,01,2015-01,0,
Chennai,PM2.5,2015,02,2015-02,0,
Chennai,PM2.5,2015,03,2015-03,5,150.756
Chennai,PM2.5,2015,04,2015-04,27,74.796
Chennai,PM2.5,2015,05,2015-05,30,82.661
Chennai,PM2.5,2015,06,2015-06,30,69.567
Chennai,PM2.5,2015,07,2015-07,30,59.865
Chennai,PM2.5,2015,08,2015-08,31,53.68
Chennai,PM2.5,2015,09,2015-09,30,35.453
Chennai,PM2.5,2015,10,2015-10,31,48.967
Chennai,PM2.5,2015,11,2015-11,30,39.73
Chennai,PM2.5,2015,12,2015-12,27,55.922
Chennai,PM2.5,2016,01,2016-01,30,56.397
Chennai,PM2.5,2016,02,2016-02,29,72.564
Chennai,PM2.5,2016,03,2016-03,31,70.686
Chennai,PM2.5,2016,04,2016-04,30,59.277
Chennai,PM2.5,2016,05,2016-05,31,56.55
Chennai,PM2.5,2016,06,2016-06,16,47.481
Chennai,PM2.5,2016,07,2016-07,28,40.213
Chennai,PM2.5,2016,08,2016-08,30,35.258
Chennai,PM2.5,2016,09,2016-09,28,31.992
Chennai,PM2.5,2016,10,2016-10,27,66.12
Chennai,PM2.5,2016,11,2016-11,30,70.271
Chennai,PM2.5,2016,12,2016-12,13,59.846
Chennai,PM2.5,2017,01,2017-01,30,70.792
Chennai,PM2.5,2017,02,2017-02,28,62.582
Chennai,PM2.5,2017,03,2017-03,31,60.3
Chennai,PM2.5,2017,04,2017-04,29,57.565
Chennai,PM2.5,2017,05,2017-05,31,57.311
Chennai,PM2.5,2017,06,2017-06,28,43.548
Chennai,PM2.5,2017,07,2017-07,31,54.125
Chennai,PM2.5,2017,08,2017-08,27,42.295
Chennai,PM2.5,2017,09,2017-09,30,40.23
Chennai,PM2.5,2017,10,2017-10,31,50.231
Chennai,PM2.5,2017,11,2017-11,30,43.467
Chennai,PM2.5,2017,12,2017-12,31,55.7
Chennai,PM2.5,2018,01,2018-01,31,75.99
Chennai,PM2.5,2018,02,2018-02,28,57.041
Chennai,PM2.5,2018,03,2018-03,31,52.099
Chennai,PM2.5,2018,04,2018-04,30,33.741
Chennai,PM2.5,2018,05,2018-05,31,39.211
Chennai,PM2.5,2018,06,2018-06,30,53.541
Chennai,PM2.5,2018,07,2018-07,31,51.472
Chennai,PM2.5,2018,08,2018-08,31,43.241
Chennai,PM2.5,2018,09,2018-09,30,47.005
Chennai,PM2.5,2018,10,2018-10,31,49.961
Chennai,PM2.5,2018,11,2018-11,30,55.976
Chennai,PM2.5,2018,12,2018-12,31,66.3
Chennai,PM2.5,2019,01,2019-01,31,62.089
Chennai,PM2.5,2019,02,2019-02,28,52.948
Chennai,PM2.5,2019,03,2019-03,31,51.381
Chennai,PM2.5,2019,04,2019-04,30,34.409
Chennai,PM2.5,2019,05,2019-05,31,44.653
Chennai,PM2.5,2019,06,2019-06,30,49.134
Chennai,PM2.5,2019,07,2019-07,31,41.289
Chennai,PM2.5,2019,08,2019-08,31,26.19
Chennai,PM2.5,2019,09,2019-09,30,28.723
Chennai,PM2.5,2019,10,2019-10,31,39.087
Chennai,PM2.5,2019,11,2019-11,30,54.879
Chennai,PM2.5,2019,12,2019-12,31,43.068
Chennai,PM2.5,2020,01,2020-01,31,44.23
Chennai,PM2.5,2020,02,2020-02,29,37.013
Chennai,PM2.5,2020,03,2020-03,31,31.877
Chennai,PM2.5,2020,04,2020-04,30,15.453
Chennai,PM2.5,2020,05,2020-05,31,18.9
Chennai,PM2.5,2020,06,2020-06,30,29.448
Chennai,PM2.5,2020,07,2020-07,0,
Chennai,SO2,2015,01,2015-01,31,15.247
Chennai,SO2,2015,02,2015-02,28,7.432
Chennai,SO2,2015,03,2015-03,31,8.857
Chennai,SO2,2015,04,2015-04,29,4.944
Chennai,SO2,2015,05,2015-05,31,11.508
Chennai,SO2,2015,06,2015-06,30,10.398
Chennai,SO2,2015,07,2015-07,30,11.397
Chennai,SO2,2015,08,2015-08,31,14.194
Chennai,SO2,2015,09,2015-09,30,12.411
Chennai,SO2,2015,10,2015-10,31,9.846
Chennai,SO2,2015,11,2015-11,30,5.684
Chennai,SO2,2015,12,2015-12,27,3.11
Chennai,SO2,2016,01,2016-01,30,3.5
Chennai,SO2,2016,02,2016-02,29,3.977
Chennai,SO2,2016,03,2016-03,31,3.793
Chennai,SO2,2016,04,2016-04,30,3.619
Chennai,SO2,2016,05,2016-05,31,4.489
Chennai,SO2,2016,06,2016-06,16,4.149
Chennai,SO2,2016,07,2016-07,28,3.973
Chennai,SO2,2016,08,2016-08,30,4.491
Chennai,SO2,2016,09,2016-09,28,3.386
Chennai,SO2,2016,10,2016-10,27,7.413
Chennai,SO2,2016,11,2016-11,30,4.66
Chennai,SO2,2016,12,2016-12,13,4.093
Chennai,SO2,2017,01,2017-01,30,4.816
Chennai,SO2,2017,02,2017-02,28,3.825
Chennai,SO2,2017,03,2017-03,31,3.402
Chennai,SO2,2017,04,2017-04,29,5.629
Chennai,SO2,2017,05,2017-05,31,7.964
Chennai,SO2,2017,06,2017-06,28,5.417
Chennai,SO2,2017,07,2017-07,31,4.934
Chennai,SO2,2017,08,2017-08,27,4.967
Chennai,SO2,2017,09,2017-09,30,12.043
Chennai,SO2,2017,10,2017-10,31,12.117
Chennai,SO2,2017,11,2017-11,30,12.455
Chennai,SO2,2017,12,2017-12,31,11.941
Chennai,SO2,2018,01,2018-01,31,15.764
Chennai,SO2,2018,02,2018-02,28,8.716
Chennai,SO2,2018,03,2018-03,31,8.403
Chennai,SO2,2018,04,2018-04,30,7.237
Chennai,SO2,2018,05,2018-05,31,6.62
Chennai,SO2,2018,06,2018-06,30,5.718
Chennai,SO2,2018,07,2018-07,31,6.65
Chennai,SO2,2018,08,2018-08,31,9.867
Chennai,SO2,2018,09,2018-09,30,8.033
Chennai,SO2,2018,10,2018-10,31,10.204
Chennai,SO2,2018,11,2018-11,30,9.775
Chennai,SO2,2018,12,2018-12,31,10.646
Chennai,SO2,2019,01,2019-01,31,14.787
Chennai,SO2,2019,02,2019-02,28,12.799
Chennai,SO2,2019,03,2019-03,31,9.268
Chennai,SO2,2019,04,2019-04,30,6.579
Chennai,SO2,2019,05,2019-05,31,6.293
Chennai,SO2,2019,06,2019-06,30,6.244
Chennai,SO2,2019,07,2019-07,31,5.551
Chennai,SO2,2019,08,2019-08,31,7.047
Chennai,SO2,2019,09,2019-09,30,6.386
Chennai,SO2,2019,10,2019-10,31,6.883
Chennai,SO2,2019,11,2019-11,30,7.232
Chennai,SO2,2019,12,2019-12,31,9.199
Chennai,SO2,2020,01,2020-01,31,14.273
Chennai,SO2,2020,02,2020-02,29,12.713
Chennai,SO2,2020,03,2020-03,31,7.835
Chennai,SO2,2020,04,2020-04,30,5.4
Chennai,SO2,2020,05,2020-05,31,5.096
Chennai,SO2,2020,06,2020-06,30,6.241
Chennai,SO2,2020,07,2020-07,0,
Chennai,Toluene,2015,01,2015-01,1,3.935
Chennai,Toluene,2015,02,2015-02,4,7.22
Chennai,Toluene,2015,03,2015-03,6,8.508
Chennai,Toluene,2015,04,2015-04,4,6.545
Chennai,Toluene,2015,05,2015-05,15,5.727
Chennai,Toluene,2015,06,2015-06,15,2.606
Chennai,Toluene,2015,07,2015-07,7,0.194
Chennai,Toluene,2015,08,2015-08,7,10.201
Chennai,Toluene,2015,09,2015-09,0,
Chennai,Toluene,2015,10,2015-10,1,0.367
Chennai,Toluene,2015,11,2015-11,0,
Chennai,Toluene,2015,12,2015-12,0,
Chennai,Toluene,2016,01,2016-01,7,6.972
Chennai,Toluene,2016,02,2016-02,27,7.283
Chennai,Toluene,2016,03,2016-03,31,3.87
Chennai,Toluene,2016,04,2016-04,30,4.651
Chennai,Toluene,2016,05,2016-05,31,5.815
Chennai,Toluene,2016,06,2016-06,14,11.313
Chennai,Toluene,2016,07,2016-07,17,6.681
Chennai,Toluene,2016,08,2016-08,29,3.344
Chennai,Toluene,2016,09,2016-09,30,2.74
Chennai,Toluene,2016,10,2016-10,31,1.78
Chennai,Toluene,2016,11,2016-11,30,0.526
Chennai,Toluene,2016,12,2016-12,16,0.171
Chennai,Toluene,2017,01,2017-01,31,0.039
Chennai,Toluene,2017,02,2017-02,28,0.08
Chennai,Toluene,2017,03,2017-03,31,0.184
Chennai,Toluene,2017,04,2017-04,29,0.183
Chennai,Toluene,2017,05,2017-05,31,0.267
Chennai,Toluene,2017,06,2017-06,30,0.027
Chennai,Toluene,2017,07,2017-07,31,0.155
Chennai,Toluene,2017,08,2017-08,28,0.081
Chennai,Toluene,2017,09,2017-09,30,0.256
Chennai,Toluene,2017,10,2017-10,31,0.13
Chennai,Toluene,2017,11,2017-11,30,1.895
Chennai,Toluene,2017,12,2017-12,31,2.437
Chennai,Toluene,2018,01,2018-01,31,2.942
Chennai,Toluene,2018,02,2018-02,28,1.986
Chennai,Toluene,2018,03,2018-03,31,1.827
Chennai,Toluene,2018,04,2018-04,30,5.189
Chennai,Toluene,2018,05,2018-05,26,1.825
Chennai,Toluene,2018,06,2018-06,30,4.005
Chennai,Toluene,2018,07,2018-07,31,2.848
Chennai,Toluene,2018,08,2018-08,29,5.142
Chennai,Toluene,2018,09,2018-09,30,1.77
Chennai,Toluene,2018,10,2018-10,31,3.742
Chennai,Toluene,2018,11,2018-11,30,0.564
Chennai,Toluene,2018,12,2018-12,31,0.674
Chennai,Toluene,2019,01,2019-01,31,1.599
Chennai,Toluene,2019,02,2019-02,28,0.478
Chennai,Toluene,2019,03,2019-03,31,1.219
Chennai,Toluene,2019,04,2019-04,30,1.537
Chennai,Toluene,2019,05,2019-05,31,0.484
Chennai,Toluene,2019,06,2019-06,30,1.489
Chennai,Toluene,2019,07,2019-07,31,1.546
Chennai,Toluene,2019,08,2019-08,31,2.198
Chennai,Toluene,2019,09,2019-09,30,3.352
Chennai,Toluene,2019,10,2019-10,31,0.898
Chennai,Toluene,2019,11,2019-11,30,2.025
Chennai,Toluene,2019,12,2019-12,31,0.169
Chennai,Toluene,2020,01,2020-01,31,0.072
Chennai,Toluene,2020,02,2020-02,29,0.022
Chennai,Toluene,2020,03,2020-03,31,0.09
Chennai,Toluene,2020,04,2020-04,30,0.002
Chennai,Toluene,2020,05,2020-05,31,0.025
Chennai,Toluene,2020,06,2020-06,30,0.033
Chennai,Toluene,2020,07,2020-07,0,
Chennai,Xylene,2015,01,2015-01,0,
Chennai,Xylene,2015,02,2015-02,0,
Chennai,Xylene,2015,03,2015-03,0,
Chennai,Xylene,2015,04,2015-04,0,
Chennai,Xylene,2015,05,2015-05,0,
Chennai,Xylene,2015,06,2015-06,0,
Chennai,Xylene,2015,07,2015-07,0,
Chennai,Xylene,2015,08,2015-08,0,
Chennai,Xylene,2015,09,2015-09,0,
Chennai,Xylene,2015,10,2015-10,0,
Chennai,Xylene,2015,11,2015-11,0,
Chennai,Xylene,2015,12,2015-12,0,
Chennai,Xylene,2016,01,2016-01,0,
Chennai,Xylene,2016,02,2016-02,0,
Chennai,Xylene,2016,03,2016-03,0,
Chennai,Xylene,2016,04,2016-04,0,
Chennai,Xylene,2016,05,2016-05,0,
Chennai,Xylene,2016,06,2016-06,0,
Chennai,Xylene,2016,07,2016-07,0,
Chennai,Xylene,2016,08,2016-08,0,
Chennai,Xylene,2016,09,2016-09,0,
Chennai,Xylene,2016,10,2016-10,0,
Chennai,Xylene,2016,11,2016-11,0,
Chennai,Xylene,2016,12,2016-12,0,
Chennai,Xylene,2017,01,2017-01,0,
Chennai,Xylene,2017,02,2017-02,0,
Chennai,Xylene,2017,03,2017-03,0,
Chennai,Xylene,2017,04,2017-04,0,
Chennai,Xylene,2017,05,2017-05,0,
Chennai,Xylene,2017,06,2017-06,0,
Chennai,Xylene,2017,07,2017-07,0,
Chennai,Xylene,2017,08,2017-08,0,
Chennai,Xylene,2017,09,2017-09,0,
Chennai,Xylene,2017,10,2017-10,0,
Chennai,Xylene,2017,11,2017-11,0,
Chennai,Xylene,2017,12,2017-12,0,
Chennai,Xylene,2018,01,2018-01,0,
Chennai,Xylene,2018,02,2018-02,0,
Chennai,Xylene,2018,03,2018-03,0,
Chennai,Xylene,2018,04,2018-04,0,
Chennai,Xylene,2018,05,2018-05,0,
Chennai,Xylene,2018,06,2018-06,0,
Chennai,Xylene,2018,07,2018-07,0,
Chennai,Xylene,2018,08,2018-08,0,
Chennai,Xylene,2018,09,2018-09,0,
Chennai,Xylene,2018,10,2018-10,0,
Chennai,Xylene,2018,11,2018-11,0,
Chennai,Xylene,2018,12,2018-12,0,
